iterations;evals;births;elapsed;all_size;firsts_size;lasts_size;geno_uni;sol_uni;fit_uni;best_fitness;seed;problem;solver_sigma;objective;best→fitness;genotype_size
35;1080;1080;168.8002;30;1;30;1.0;1.0;1.0;1.47014435426983e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;1.47014435426983e-05;16
40;1230;1230;191.615;30;1;30;1.0;1.0;1.0;1.47014435426983e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;1.47014435426983e-05;16
45;1380;1380;214.1031;30;1;30;1.0;1.0;1.0;1.47014435426983e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;1.47014435426983e-05;16
0;30;30;4.88;30;1;30;1.0;1.0;1.0;0.0008022668087707051;3;ea.p.v.balance-HoD;es-0.02;minimize;0.0008022668087707051;16
5;180;180;27.9913;30;1;30;1.0;1.0;1.0;3.9770830329944884e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;3.9770830329944884e-05;16
10;330;330;52.9995;30;1;30;1.0;1.0;1.0;2.2184068904368786e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;2.2184068904368786e-05;16
15;480;480;77.6173;30;1;30;1.0;1.0;1.0;2.2184068904368786e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;2.2184068904368786e-05;16
20;630;630;100.6169;30;1;30;1.0;1.0;1.0;2.2102865808037626e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;2.2102865808037626e-05;16
25;780;780;123.1183;30;1;30;1.0;1.0;1.0;2.2102865808037626e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;2.2102865808037626e-05;16
30;930;930;145.4982;30;1;30;1.0;1.0;1.0;2.1535239003275375e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;2.1535239003275375e-05;16
35;1080;1080;168.7166;30;1;30;1.0;1.0;1.0;2.1535239003275375e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;2.1535239003275375e-05;16
40;1230;1230;191.7669;30;1;30;1.0;1.0;1.0;2.1535239003275375e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;2.1535239003275375e-05;16
45;1380;1380;214.6163;30;1;30;1.0;1.0;1.0;1.1013302574313594e-05;3;ea.p.v.balance-HoD;es-0.02;minimize;1.1013302574313594e-05;16
0;30;30;4.535;30;1;30;1.0;1.0;1.0;0.00032567861191907095;1;ea.p.v.balance-HoD;es-0.25;minimize;0.00032567861191907095;16
5;180;180;27.6832;30;1;30;1.0;1.0;1.0;1.0901207952445709e-05;1;ea.p.v.balance-HoD;es-0.25;minimize;1.0901207952445709e-05;16
10;330;330;50.2379;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
15;480;480;73.2317;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
20;630;630;95.4216;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
25;780;780;118.2169;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
30;930;930;140.6319;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
35;1080;1080;163.5417;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
40;1230;1230;186.6183;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
45;1380;1380;209.9119;30;1;30;1.0;1.0;1.0;6.420762380626475e-06;1;ea.p.v.balance-HoD;es-0.25;minimize;6.420762380626475e-06;16
0;30;30;4.5395;30;1;30;1.0;1.0;1.0;0.0001293530385088906;2;ea.p.v.balance-HoD;es-0.25;minimize;0.0001293530385088906;16
5;180;180;27.0841;30;1;30;1.0;1.0;1.0;7.276525186796285e-05;2;ea.p.v.balance-HoD;es-0.25;minimize;7.276525186796285e-05;16
10;330;330;49.74;30;1;30;1.0;1.0;1.0;3.813482655367122e-05;2;ea.p.v.balance-HoD;es-0.25;minimize;3.813482655367122e-05;16
15;480;480;72.3596;30;1;30;1.0;1.0;1.0;1.0292541028080994e-05;2;ea.p.v.balance-HoD;es-0.25;minimize;1.0292541028080994e-05;16
20;630;630;94.5245;30;1;30;1.0;1.0;1.0;9.698165617932784e-06;2;ea.p.v.balance-HoD;es-0.25;minimize;9.698165617932784e-06;16
25;780;780;117.8328;30;1;30;1.0;1.0;1.0;9.698165617932784e-06;2;ea.p.v.balance-HoD;es-0.25;minimize;9.698165617932784e-06;16
30;930;930;140.9997;30;1;30;1.0;1.0;1.0;8.871231356554457e-06;2;ea.p.v.balance-HoD;es-0.25;minimize;8.871231356554457e-06;16
35;1080;1080;164.3507;30;1;30;1.0;1.0;1.0;4.8512734769753e-06;2;ea.p.v.balance-HoD;es-0.25;minimize;4.8512734769753e-06;16
40;1230;1230;187.098;30;1;30;1.0;1.0;1.0;4.8512734769753e-06;2;ea.p.v.balance-HoD;es-0.25;minimize;4.8512734769753e-06;16
45;1380;1380;211.2504;30;1;30;1.0;1.0;1.0;4.8512734769753e-06;2;ea.p.v.balance-HoD;es-0.25;minimize;4.8512734769753e-06;16
0;30;30;4.5071;30;1;30;1.0;1.0;1.0;0.0008022668087707051;3;ea.p.v.balance-HoD;es-0.25;minimize;0.0008022668087707051;16
5;180;180;26.5875;30;1;30;1.0;1.0;1.0;3.985577904935342e-05;3;ea.p.v.balance-HoD;es-0.25;minimize;3.985577904935342e-05;16
10;330;330;49.8721;30;1;30;1.0;1.0;1.0;5.769581667914488e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.769581667914488e-06;16
15;480;480;71.9735;30;1;30;1.0;1.0;1.0;5.769581667914488e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.769581667914488e-06;16
20;630;630;95.7855;30;1;30;1.0;1.0;1.0;5.769581667914488e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.769581667914488e-06;16
25;780;780;118.2147;30;1;30;1.0;1.0;1.0;5.55218826616799e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.55218826616799e-06;16
30;930;930;141.2498;30;1;30;1.0;1.0;1.0;5.55218826616799e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.55218826616799e-06;16
35;1080;1080;166.1735;30;1;30;1.0;1.0;1.0;5.55218826616799e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.55218826616799e-06;16
40;1230;1230;187.7438;30;1;30;1.0;1.0;1.0;5.55218826616799e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.55218826616799e-06;16
45;1380;1380;209.4484;30;1;30;1.0;1.0;1.0;5.55218826616799e-06;3;ea.p.v.balance-HoD;es-0.25;minimize;5.55218826616799e-06;16
0;30;30;4.4657;30;1;30;1.0;1.0;1.0;0.00032567861191907095;1;ea.p.v.balance-HoD;es-0.5;minimize;0.00032567861191907095;16
5;180;180;26.4932;30;1;30;1.0;1.0;1.0;1.5436573522843443e-05;1;ea.p.v.balance-HoD;es-0.5;minimize;1.5436573522843443e-05;16
10;330;330;50.09;30;1;30;1.0;1.0;1.0;9.855332859196104e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;9.855332859196104e-06;16
15;480;480;72.5515;30;1;30;1.0;1.0;1.0;9.855332859196104e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;9.855332859196104e-06;16
20;630;630;95.86;30;1;30;1.0;1.0;1.0;9.855332859196104e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;9.855332859196104e-06;16
25;780;780;118.6456;30;1;30;1.0;1.0;1.0;7.542965026904325e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;7.542965026904325e-06;16
30;930;930;143.0372;30;1;30;1.0;1.0;1.0;6.262254277279814e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;6.262254277279814e-06;16
35;1080;1080;166.7854;30;1;30;1.0;1.0;1.0;6.262254277279814e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;6.262254277279814e-06;16
40;1230;1230;188.1711;30;1;30;1.0;1.0;1.0;6.262254277279814e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;6.262254277279814e-06;16
45;1380;1380;210.6603;30;1;30;1.0;1.0;1.0;6.262254277279814e-06;1;ea.p.v.balance-HoD;es-0.5;minimize;6.262254277279814e-06;16
0;30;30;4.8469;30;1;30;1.0;1.0;1.0;0.0001293530385088906;2;ea.p.v.balance-HoD;es-0.5;minimize;0.0001293530385088906;16
5;180;180;26.7741;30;1;30;1.0;1.0;1.0;7.523221356972649e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;7.523221356972649e-06;16
10;330;330;48.6088;30;1;30;1.0;1.0;1.0;7.523221356972649e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;7.523221356972649e-06;16
15;480;480;72.0657;30;1;30;1.0;1.0;1.0;7.523221356972649e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;7.523221356972649e-06;16
20;630;630;95.2839;30;1;30;1.0;1.0;1.0;7.523221356972649e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;7.523221356972649e-06;16
25;780;780;117.3458;30;1;30;1.0;1.0;1.0;7.523221356972649e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;7.523221356972649e-06;16
30;930;930;139.6949;30;1;30;1.0;1.0;1.0;7.523221356972649e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;7.523221356972649e-06;16
35;1080;1080;162.8461;30;1;30;1.0;1.0;1.0;4.913358193965939e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;4.913358193965939e-06;16
40;1230;1230;186.2241;30;1;30;1.0;1.0;1.0;4.913358193965939e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;4.913358193965939e-06;16
45;1380;1380;209.9474;30;1;30;1.0;1.0;1.0;4.913358193965939e-06;2;ea.p.v.balance-HoD;es-0.5;minimize;4.913358193965939e-06;16
0;30;30;4.1751;30;1;30;1.0;1.0;1.0;0.0008022668087707051;3;ea.p.v.balance-HoD;es-0.5;minimize;0.0008022668087707051;16
5;180;180;25.7009;30;1;30;1.0;1.0;1.0;2.1668190536854316e-05;3;ea.p.v.balance-HoD;es-0.5;minimize;2.1668190536854316e-05;16
10;330;330;48.512;30;1;30;1.0;1.0;1.0;2.1668190536854316e-05;3;ea.p.v.balance-HoD;es-0.5;minimize;2.1668190536854316e-05;16
15;480;480;71.9507;30;1;30;1.0;1.0;1.0;2.0637976159096043e-05;3;ea.p.v.balance-HoD;es-0.5;minimize;2.0637976159096043e-05;16
20;630;630;94.2938;30;1;30;1.0;1.0;0.9666666666666667;1.9014836494319156e-05;3;ea.p.v.balance-HoD;es-0.5;minimize;1.9014836494319156e-05;16
25;780;780;116.7015;30;1;30;1.0;1.0;1.0;1.3075115752700312e-05;3;ea.p.v.balance-HoD;es-0.5;minimize;1.3075115752700312e-05;16
30;930;930;139.6254;30;1;30;1.0;1.0;1.0;6.1843650931446715e-06;3;ea.p.v.balance-HoD;es-0.5;minimize;6.1843650931446715e-06;16
35;1080;1080;163.4039;30;1;30;1.0;1.0;1.0;6.1843650931446715e-06;3;ea.p.v.balance-HoD;es-0.5;minimize;6.1843650931446715e-06;16
40;1230;1230;186.2109;30;1;30;1.0;1.0;0.9666666666666667;6.1843650931446715e-06;3;ea.p.v.balance-HoD;es-0.5;minimize;6.1843650931446715e-06;16
45;1380;1380;209.9538;30;1;30;1.0;1.0;1.0;6.1843650931446715e-06;3;ea.p.v.balance-HoD;es-0.5;minimize;6.1843650931446715e-06;16
0;100;100;15.866;100;1;100;1.0;1.0;1.0;0.0002926631051148138;1;ea.p.v.balance-HoD;ga-0.02;minimize;0.0002926631051148138;16
5;600;600;91.0485;100;1;100;1.0;1.0;1.0;5.095736597558329e-05;1;ea.p.v.balance-HoD;ga-0.02;minimize;5.095736597558329e-05;16
10;1100;1100;168.9854;100;1;100;1.0;1.0;1.0;2.4663361261507204e-05;1;ea.p.v.balance-HoD;ga-0.02;minimize;2.4663361261507204e-05;16
0;100;100;15.2214;100;1;100;1.0;1.0;1.0;6.571908372497881e-05;2;ea.p.v.balance-HoD;ga-0.02;minimize;6.571908372497881e-05;16
5;600;600;91.1873;100;1;100;1.0;1.0;1.0;1.4960718643543968e-05;2;ea.p.v.balance-HoD;ga-0.02;minimize;1.4960718643543968e-05;16
10;1100;1100;169.7766;100;1;100;1.0;1.0;1.0;1.4960718643543968e-05;2;ea.p.v.balance-HoD;ga-0.02;minimize;1.4960718643543968e-05;16
0;100;100;16.3661;100;1;100;1.0;1.0;1.0;9.103367024160911e-05;3;ea.p.v.balance-HoD;ga-0.02;minimize;9.103367024160911e-05;16
5;600;600;97.0481;100;1;100;1.0;1.0;1.0;1.102903551657085e-05;3;ea.p.v.balance-HoD;ga-0.02;minimize;1.102903551657085e-05;16
10;1100;1100;172.6291;100;1;100;1.0;1.0;0.98;5.7583542644462025e-06;3;ea.p.v.balance-HoD;ga-0.02;minimize;5.7583542644462025e-06;16
0;100;100;16.3232;100;1;100;1.0;1.0;1.0;0.0002926631051148138;1;ea.p.v.balance-HoD;ga-0.25;minimize;0.0002926631051148138;16
5;600;600;95.6845;100;1;100;1.0;1.0;1.0;2.0904679243738893e-05;1;ea.p.v.balance-HoD;ga-0.25;minimize;2.0904679243738893e-05;16
10;1100;1100;170.8331;100;1;100;1.0;1.0;1.0;7.274669427877282e-06;1;ea.p.v.balance-HoD;ga-0.25;minimize;7.274669427877282e-06;16
0;100;100;16.031;100;1;100;1.0;1.0;1.0;6.571908372497881e-05;2;ea.p.v.balance-HoD;ga-0.25;minimize;6.571908372497881e-05;16
5;600;600;92.1947;100;1;100;1.0;1.0;0.99;7.292205109251043e-06;2;ea.p.v.balance-HoD;ga-0.25;minimize;7.292205109251043e-06;16
10;1100;1100;166.6396;100;1;100;1.0;1.0;0.99;5.871710512422363e-06;2;ea.p.v.balance-HoD;ga-0.25;minimize;5.871710512422363e-06;16
0;100;100;16.0511;100;1;100;1.0;1.0;1.0;9.103367024160911e-05;3;ea.p.v.balance-HoD;ga-0.25;minimize;9.103367024160911e-05;16
5;600;600;91.1676;100;1;100;1.0;1.0;0.99;5.209656521059955e-06;3;ea.p.v.balance-HoD;ga-0.25;minimize;5.209656521059955e-06;16
10;1100;1100;165.8599;100;1;100;1.0;1.0;0.98;5.209656521059955e-06;3;ea.p.v.balance-HoD;ga-0.25;minimize;5.209656521059955e-06;16
0;100;100;14.449;100;1;100;1.0;1.0;1.0;0.0002926631051148138;1;ea.p.v.balance-HoD;ga-0.5;minimize;0.0002926631051148138;16
5;600;600;91.131;100;1;100;1.0;1.0;0.98;8.864662654175267e-06;1;ea.p.v.balance-HoD;ga-0.5;minimize;8.864662654175267e-06;16
10;1100;1100;172.1585;100;1;100;1.0;1.0;1.0;5.874309312774563e-06;1;ea.p.v.balance-HoD;ga-0.5;minimize;5.874309312774563e-06;16
0;100;100;15.7751;100;1;100;1.0;1.0;1.0;6.571908372497881e-05;2;ea.p.v.balance-HoD;ga-0.5;minimize;6.571908372497881e-05;16
5;600;600;93.2796;100;1;100;1.0;1.0;0.99;6.664783758540343e-06;2;ea.p.v.balance-HoD;ga-0.5;minimize;6.664783758540343e-06;16
10;1100;1100;173.1143;100;1;100;1.0;1.0;1.0;4.854784933386006e-06;2;ea.p.v.balance-HoD;ga-0.5;minimize;4.854784933386006e-06;16
0;100;100;15.1092;100;1;100;1.0;1.0;1.0;9.103367024160911e-05;3;ea.p.v.balance-HoD;ga-0.5;minimize;9.103367024160911e-05;16
5;600;600;96.2879;100;1;100;1.0;1.0;0.99;7.56515711441678e-06;3;ea.p.v.balance-HoD;ga-0.5;minimize;7.56515711441678e-06;16
10;1100;1100;179.062;100;1;100;1.0;1.0;0.99;4.077858287811425e-06;3;ea.p.v.balance-HoD;ga-0.5;minimize;4.077858287811425e-06;16
5;140;140;24.2501;28;1;28;1.0;1.0;1.0;0.01823344627508167;1;ea.p.v.balance-C;cmaEs;minimize;0.01823344627508167;3990
10;280;280;48.7371;28;1;28;1.0;1.0;1.0;0.028672821711855628;1;ea.p.v.balance-C;cmaEs;minimize;0.028672821711855628;3990
15;420;420;72.8173;28;1;28;1.0;1.0;1.0;0.03266321296348456;1;ea.p.v.balance-C;cmaEs;minimize;0.03266321296348456;3990
20;560;560;95.4798;28;1;28;1.0;1.0;1.0;0.003322374620390818;1;ea.p.v.balance-C;cmaEs;minimize;0.003322374620390818;3990
25;700;700;117.9501;28;1;28;1.0;1.0;1.0;0.01669606709878885;1;ea.p.v.balance-C;cmaEs;minimize;0.01669606709878885;3990
30;840;840;161.1842;28;1;28;1.0;1.0;1.0;0.006488383254220718;1;ea.p.v.balance-C;cmaEs;minimize;0.006488383254220718;3990
35;980;980;186.2073;28;1;28;1.0;1.0;1.0;0.008200216347651602;1;ea.p.v.balance-C;cmaEs;minimize;0.008200216347651602;3990
40;1120;1120;211.6758;28;1;28;1.0;1.0;1.0;0.0024387918103980196;1;ea.p.v.balance-C;cmaEs;minimize;0.0024387918103980196;3990
45;1260;1260;235.4899;28;1;28;1.0;1.0;1.0;0.007664371796935314;1;ea.p.v.balance-C;cmaEs;minimize;0.007664371796935314;3990
50;1400;1400;259.6971;28;1;28;1.0;1.0;1.0;0.0019491389857795014;1;ea.p.v.balance-C;cmaEs;minimize;0.0019491389857795014;3990
5;140;140;25.0557;28;1;28;1.0;1.0;1.0;0.09340548485928603;2;ea.p.v.balance-C;cmaEs;minimize;0.09340548485928603;3990
10;280;280;50.3553;28;1;28;1.0;1.0;1.0;0.04350647548943897;2;ea.p.v.balance-C;cmaEs;minimize;0.04350647548943897;3990
15;420;420;74.5901;28;1;28;1.0;1.0;1.0;0.08873379298963073;2;ea.p.v.balance-C;cmaEs;minimize;0.08873379298963073;3990
20;560;560;98.6515;28;1;28;1.0;1.0;1.0;0.047435494471537915;2;ea.p.v.balance-C;cmaEs;minimize;0.047435494471537915;3990
25;700;700;122.953;28;1;28;1.0;1.0;1.0;0.016318747678227125;2;ea.p.v.balance-C;cmaEs;minimize;0.016318747678227125;3990
30;840;840;174.786;28;1;28;1.0;1.0;1.0;0.04807284397351457;2;ea.p.v.balance-C;cmaEs;minimize;0.04807284397351457;3990
35;980;980;201.9309;28;1;28;1.0;1.0;1.0;0.005441701063530725;2;ea.p.v.balance-C;cmaEs;minimize;0.005441701063530725;3990
40;1120;1120;226.4258;28;1;28;1.0;1.0;1.0;0.009729596662716184;2;ea.p.v.balance-C;cmaEs;minimize;0.009729596662716184;3990
45;1260;1260;252.2034;28;1;28;1.0;1.0;1.0;0.001361442607934208;2;ea.p.v.balance-C;cmaEs;minimize;0.001361442607934208;3990
50;1400;1400;275.5196;28;1;28;1.0;1.0;1.0;0.002941982684356184;2;ea.p.v.balance-C;cmaEs;minimize;0.002941982684356184;3990
5;140;140;25.8089;28;1;28;1.0;1.0;1.0;0.07462168337905618;3;ea.p.v.balance-C;cmaEs;minimize;0.07462168337905618;3990
10;280;280;50.3747;28;1;28;1.0;1.0;1.0;0.07457920952797684;3;ea.p.v.balance-C;cmaEs;minimize;0.07457920952797684;3990
15;420;420;74.2675;28;1;28;1.0;1.0;1.0;0.02749123040193576;3;ea.p.v.balance-C;cmaEs;minimize;0.02749123040193576;3990
20;560;560;98.6512;28;1;28;1.0;1.0;1.0;0.003104475001212488;3;ea.p.v.balance-C;cmaEs;minimize;0.003104475001212488;3990
25;700;700;124.6891;28;1;28;1.0;1.0;1.0;0.004752832089319345;3;ea.p.v.balance-C;cmaEs;minimize;0.004752832089319345;3990
30;840;840;177.535;28;1;28;1.0;1.0;1.0;0.0005469827436270694;3;ea.p.v.balance-C;cmaEs;minimize;0.0005469827436270694;3990
35;980;980;201.6221;28;1;28;1.0;1.0;1.0;0.0014824231864790309;3;ea.p.v.balance-C;cmaEs;minimize;0.0014824231864790309;3990
40;1120;1120;227.3731;28;1;28;1.0;1.0;1.0;0.0007886021236123842;3;ea.p.v.balance-C;cmaEs;minimize;0.0007886021236123842;3990
45;1260;1260;250.9417;28;1;28;1.0;1.0;1.0;0.0005358059187109531;3;ea.p.v.balance-C;cmaEs;minimize;0.0005358059187109531;3990
50;1400;1400;273.5487;28;1;28;1.0;1.0;1.0;0.004710376167915394;3;ea.p.v.balance-C;cmaEs;minimize;0.004710376167915394;3990
0;15;15;2.6402;15;1;15;1.0;1.0;1.0;0.04666240896374898;1;ea.p.v.balance-C;differentialEvolution;minimize;0.04666240896374898;3990
5;90;90;15.0279;15;1;15;1.0;1.0;1.0;0.00902569842152272;1;ea.p.v.balance-C;differentialEvolution;minimize;0.00902569842152272;3990
10;165;165;27.3953;15;1;15;1.0;1.0;1.0;0.00902569842152272;1;ea.p.v.balance-C;differentialEvolution;minimize;0.00902569842152272;3990
15;240;240;40.0823;15;1;15;1.0;1.0;1.0;0.00902569842152272;1;ea.p.v.balance-C;differentialEvolution;minimize;0.00902569842152272;3990
20;315;315;52.1908;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
25;390;390;66.5082;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
30;465;465;82.1729;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
35;540;540;98.4546;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
40;615;615;112.6787;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
45;690;690;125.7748;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
50;765;765;138.2201;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
55;840;840;150.8582;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
60;915;915;164.073;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
65;990;990;176.794;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
70;1065;1065;188.696;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
75;1140;1140;200.3552;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
80;1215;1215;211.788;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
85;1290;1290;223.373;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
90;1365;1365;235.1929;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
95;1440;1440;246.8802;15;1;15;1.0;1.0;1.0;0.0022158729785640087;1;ea.p.v.balance-C;differentialEvolution;minimize;0.0022158729785640087;3990
0;15;15;2.3645;15;1;15;1.0;1.0;1.0;0.014092924230479538;2;ea.p.v.balance-C;differentialEvolution;minimize;0.014092924230479538;3990
5;90;90;15.8158;15;1;15;1.0;1.0;1.0;0.014092924230479538;2;ea.p.v.balance-C;differentialEvolution;minimize;0.014092924230479538;3990
10;165;165;30.8268;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
15;240;240;47.2388;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
20;315;315;62.5052;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
25;390;390;75.4205;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
30;465;465;87.8283;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
35;540;540;100.1971;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
40;615;615;113.1771;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
45;690;690;126.358;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
50;765;765;138.9503;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
55;840;840;150.5297;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
60;915;915;162.085;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
65;990;990;173.7584;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
70;1065;1065;185.3342;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
75;1140;1140;197.1902;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
80;1215;1215;208.6635;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
85;1290;1290;220.06;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
90;1365;1365;231.586;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
95;1440;1440;242.846;15;1;15;1.0;1.0;1.0;0.0017436803841271533;2;ea.p.v.balance-C;differentialEvolution;minimize;0.0017436803841271533;3990
0;15;15;2.3628;15;1;15;1.0;1.0;1.0;0.05576961460998766;3;ea.p.v.balance-C;differentialEvolution;minimize;0.05576961460998766;3990
5;90;90;13.9148;15;1;15;1.0;1.0;1.0;0.009904351695703969;3;ea.p.v.balance-C;differentialEvolution;minimize;0.009904351695703969;3990
10;165;165;25.7219;15;1;15;1.0;1.0;1.0;0.009904351695703969;3;ea.p.v.balance-C;differentialEvolution;minimize;0.009904351695703969;3990
15;240;240;37.1161;15;1;15;1.0;1.0;1.0;0.0011196370082985519;3;ea.p.v.balance-C;differentialEvolution;minimize;0.0011196370082985519;3990
20;315;315;48.4804;15;1;15;1.0;1.0;1.0;0.0011196370082985519;3;ea.p.v.balance-C;differentialEvolution;minimize;0.0011196370082985519;3990
25;390;390;60.0662;15;1;15;1.0;1.0;1.0;0.0011196370082985519;3;ea.p.v.balance-C;differentialEvolution;minimize;0.0011196370082985519;3990
